Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
22,0,386.175,577.964,710.141,363.227,609.107,726.361,524.975,753.681,675.785,323.824,623.802,642.679,380.394,603.162,765.651
23,0,386.18,577.972,710.136,363.22,609.1,726.364,524.979,753.681,675.78,323.819,623.804,642.679,380.391,603.162,765.649
24,0,386.191,577.954,710.123,363.229,609.088,726.361,524.978,753.67,675.793,323.831,623.789,642.679,380.394,603.155,765.655
25,0,386.192,577.94,710.145,363.231,609.087,726.36,524.983,753.664,675.784,323.823,623.793,642.681,380.398,603.141,765.65
26,0,386.194,577.952,710.133,363.243,609.092,726.35,524.964,753.679,675.786,323.814,623.798,642.692,380.404,603.13,765.64
27,0,386.181,577.937,710.136,363.219,609.079,726.364,524.967,753.676,675.775,323.819,623.792,642.682,380.401,603.138,765.639
28,0,386.185,577.935,710.142,363.218,609.084,726.364,524.958,753.68,675.776,323.822,623.784,642.684,380.393,603.137,765.641
29,0,386.179,577.944,710.146,363.22,609.098,726.359,524.962,753.677,675.78,323.814,623.792,642.685,380.378,603.153,765.654
30,0,386.158,577.964,710.145,363.226,609.107,726.362,524.959,753.688,675.774,323.81,623.796,642.676,380.382,603.158,765.649
31,0,386.156,577.974,710.138,363.207,609.11,726.363,524.954,753.689,675.78,323.814,623.802,642.68,380.385,603.161,765.638
32,0,386.162,577.977,710.15,363.197,609.107,726.369,524.95,753.697,675.774,323.806,623.803,642.682,380.367,603.174,765.653
33,0,386.159,578.002,710.137,363.179,609.12,726.383,524.939,753.709,675.782,323.802,623.813,642.679,380.354,603.19,765.663
34,0,386.157,578.003,710.133,363.179,609.117,726.372,524.945,753.71,675.788,323.792,623.808,642.675,380.349,603.191,765.663
35,0,386.164,577.995,710.141,363.174,609.12,726.391,524.94,753.711,675.783,323.796,623.816,642.68,380.357,603.193,765.656
36,0,386.15,577.994,710.143,363.167,609.133,726.378,524.935,753.709,675.777,323.801,623.811,642.674,380.348,603.196,765.657
37,0,386.15,577.981,710.131,363.178,609.13,726.375,524.938,753.715,675.783,323.792,623.813,642.678,380.356,603.19,765.653
38,0,386.157,577.976,710.138,363.178,609.126,726.38,524.945,753.704,675.778,323.791,623.811,642.67,380.362,603.176,765.647
39,0,386.155,577.97,710.143,363.177,609.125,726.375,524.938,753.7,675.779,323.802,623.802,642.677,380.356,603.182,765.66
40,0,386.162,577.975,710.141,363.188,609.114,726.373,524.94,753.695,675.776,323.802,623.805,642.682,380.361,603.167,765.654
41,0,386.162,577.946,710.138,363.191,609.103,726.375,524.948,753.691,675.78,323.802,623.793,642.677,380.375,603.158,765.643
42,0,386.158,577.942,710.143,363.208,609.097,726.366,524.947,753.687,675.786,323.814,623.803,642.681,380.378,603.154,765.645
43,0,386.174,577.96,710.134,363.215,609.102,726.359,524.95,753.687,675.789,323.815,623.794,642.679,380.384,603.148,765.642
44,0,386.168,577.949,710.137,363.212,609.093,726.363,524.952,753.689,675.788,323.819,623.79,642.683,380.39,603.143,765.644
45,0,386.174,577.958,710.132,363.202,609.09,726.368,524.956,753.676,675.79,323.815,623.789,642.682,380.393,603.141,765.637
46,0,386.161,577.955,710.141,363.204,609.088,726.366,524.958,753.68,675.787,323.815,623.788,642.676,380.388,603.148,765.64
47,0,386.176,577.964,710.131,363.207,609.107,726.364,524.952,753.686,675.787,323.823,623.79,642.681,380.377,603.164,765.646
48,0,386.166,577.966,710.131,363.208,609.114,726.36,524.959,753.68,675.782,323.813,623.795,642.675,380.364,603.175,765.654
49,0,386.175,577.968,710.132,363.203,609.108,726.37,524.948,753.689,675.789,323.81,623.797,642.681,380.37,603.173,765.645
50,0,386.16,577.983,710.133,363.185,609.125,726.378,524.944,753.702,675.779,323.807,623.806,642.677,380.368,603.178,765.652
51,0,386.168,577.979,710.141,363.195,609.111,726.373,524.948,753.703,675.778,323.802,623.808,642.681,380.367,603.173,765.651
52,0,386.154,577.99,710.137,363.19,609.133,726.368,524.943,753.703,675.78,323.793,623.792,642.667,380.36,603.178,765.651
53,0,386.152,577.972,710.141,363.188,609.122,726.369,524.932,753.701,675.788,323.798,623.787,642.671,380.347,603.181,765.657
54,0,386.147,577.992,710.155,363.172,609.112,726.378,524.931,753.701,675.783,323.805,623.777,642.672,380.358,603.173,765.65
55,0,386.162,577.98,710.135,363.171,609.124,726.373,524.934,753.706,675.779,323.794,623.793,642.677,380.362,603.171,765.649
56,0,386.144,577.979,710.144,363.185,609.117,726.377,524.931,753.708,675.783,323.795,623.8,642.664,380.359,603.175,765.653
57,0,386.156,577.98,710.145,363.197,609.127,726.369,524.943,753.703,675.781,323.805,623.796,642.674,380.354,603.174,765.659
58,0,386.174,577.972,710.137,363.198,609.121,726.37,524.934,753.715,675.786,323.805,623.798,642.677,380.358,603.178,765.66
59,0,386.166,577.981,710.149,363.191,609.116,726.376,524.94,753.695,675.792,323.805,623.805,642.68,380.368,603.165,765.653
60,0,386.169,577.965,710.132,363.204,609.106,726.369,524.959,753.691,675.788,323.812,623.804,642.674,380.37,603.161,765.656
61,0,386.182,577.958,710.126,363.196,609.095,726.382,524.952,753.699,675.783,323.806,623.796,642.667,380.363,603.171,765.66
62,0,386.167,577.953,710.137,363.202,609.094,726.378,524.961,753.673,675.79,323.811,623.794,642.677,380.377,603.157,765.652
63,0,386.182,577.946,710.137,363.214,609.105,726.373,524.966,753.681,675.789,323.815,623.786,642.678,380.389,603.158,765.641
64,0,386.169,577.953,710.142,363.226,609.103,726.356,524.961,753.679,675.794,323.81,623.801,642.689,380.386,603.158,765.654
65,0,386.164,577.959,710.138,363.209,609.103,726.359,524.961,753.684,675.789,323.81,623.788,642.676,380.37,603.163,765.659
66,0,386.16,577.964,710.14,363.208,609.101,726.369,524.962,753.68,675.788,323.825,623.782,642.677,380.377,603.156,765.652
